UserID,Age,Gender,Country,SubscriptionStatus,TotalWatchTime,Device,Rating_Status,Movie_Title,Genre_Name
SF_1440,12,M,Canada,Free,99,Mobile,Rater,Shaft in Africa,Action
SF_1440,12,M,Canada,Free,99,Mobile,Rater,Shaft in Africa,Crime
SF_1441,34,M,France,Free,204,Mobile,Rater,Slaves to the Underground,Comedy
SF_1441,34,M,France,Free,204,Mobile,Rater,Slaves to the Underground,Drama
SF_1442,25,M,USA,Free,91,Desktop,Rater,That Darn Cat!,Children's
SF_1442,25,M,USA,Free,91,Desktop,Rater,That Darn Cat!,Comedy
SF_1442,25,M,USA,Free,91,Desktop,Rater,That Darn Cat!,Mystery
SF_1443,38,M,Canada,Subscriber,351,Desktop,Rater,Jennifer 8,Thriller
SF_1443,38,M,Canada,Subscriber,351,Desktop,Rater,Widows' Peak,Drama
SF_1444,11,F,UK,Subscriber,115,Smart TV,Rater,Jaws 3-D,Action
SF_1444,11,F,UK,Subscriber,115,Smart TV,Rater,Jaws 3-D,Horror
SF_1445,34,M,Canada,Subscriber,341,Desktop,Rater,Beyond Rangoon,Drama
SF_1445,34,M,Canada,Subscriber,341,Desktop,Rater,Beyond Rangoon,War
SF_1445,34,M,Canada,Subscriber,341,Desktop,Rater,Wing Commander,Action
SF_1445,34,M,Canada,Subscriber,341,Desktop,Rater,Wing Commander,Sci-Fi
SF_1446,55,M,India,Subscriber,428,Tablet,Rater,I Like It Like That,Comedy
SF_1446,55,M,India,Subscriber,428,Tablet,Rater,I Like It Like That,Drama
SF_1446,55,M,India,Subscriber,428,Tablet,Rater,I Like It Like That,Romance
SF_1446,55,M,India,Subscriber,428,Tablet,Rater,"People vs. Larry Flynt, The",Drama
SF_1447,45,M,USA,Free,106,Mobile,Rater,Pleasantville,Comedy
SF_1448,20,F,Italy,Free,425,Smart TV,Rater,Blast from the Past,Comedy
SF_1448,20,F,Italy,Free,425,Smart TV,Rater,Blast from the Past,Romance
SF_1448,20,F,Italy,Free,425,Smart TV,Rater,"Friend of the Deceased, A",Comedy
SF_1448,20,F,Italy,Free,425,Smart TV,Rater,"Friend of the Deceased, A",Drama
SF_1449,44,M,France,Subscriber,252,Smart TV,Rater,Charlotte's Web,Animation
SF_1449,44,M,France,Subscriber,252,Smart TV,Rater,Charlotte's Web,Children's
SF_1449,44,M,France,Subscriber,252,Smart TV,Rater,"Garcu, Le",Drama
SF_145,62,M,France,Subscriber,238,Mobile,Rater,Friday the 13th,Horror
SF_145,62,M,France,Subscriber,238,Mobile,Rater,"Reluctant Debutante, The",Comedy
SF_145,62,M,France,Subscriber,238,Mobile,Rater,"Reluctant Debutante, The",Drama
SF_1450,34,M,UK,Subscriber,381,Smart TV,Rater,Police Academy 6: City Under Siege,Comedy
SF_1450,34,M,UK,Subscriber,381,Smart TV,Rater,Sunset Park,Drama
SF_1451,20,M,Canada,Free,124,Mobile,Rater,Cookie's Fortune,Mystery
SF_1452,20,F,Italy,Free,388,Smart TV,Rater,Days of Thunder,Action
SF_1452,20,F,Italy,Free,388,Smart TV,Rater,Days of Thunder,Romance
SF_1452,20,F,Italy,Free,388,Smart TV,Rater,Extremities,Drama
SF_1452,20,F,Italy,Free,388,Smart TV,Rater,Extremities,Thriller
SF_1452,20,F,Italy,Free,388,Smart TV,Rater,"Saltmen of Tibet, The",Documentary
SF_1453,61,M,Italy,Free,304,Tablet,Rater,Across the Sea of Time,Documentary
SF_1453,61,M,Italy,Free,304,Tablet,Rater,"Couch in New York, A",Comedy
SF_1453,61,M,Italy,Free,304,Tablet,Rater,"Couch in New York, A",Romance
SF_1453,61,M,Italy,Free,304,Tablet,Rater,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland),Comedy
SF_1453,61,M,Italy,Free,304,Tablet,Rater,Phoenix,Crime
SF_1453,61,M,Italy,Free,304,Tablet,Rater,Phoenix,Drama
SF_1454,21,M,India,Subscriber,208,Mobile,Rater,Me Myself I,Comedy
SF_1455,37,F,Italy,Free,423,Tablet,Rater,Tinseltown,Comedy
SF_1455,37,F,Italy,Free,423,Tablet,Rater,Two Bits,Drama
SF_1455,37,F,Italy,Free,423,Tablet,Rater,West Side Story,Musical
SF_1455,37,F,Italy,Free,423,Tablet,Rater,West Side Story,Romance
SF_1456,65,M,Canada,Subscriber,460,Tablet,Rater,Beloved,Drama
SF_1456,65,M,Canada,Subscriber,460,Tablet,Rater,Nueba Yol,Comedy
SF_1456,65,M,Canada,Subscriber,460,Tablet,Rater,Nueba Yol,Drama
SF_1456,65,M,Canada,Subscriber,460,Tablet,Rater,Santa with Muscles,Comedy
SF_1456,65,M,Canada,Subscriber,460,Tablet,Rater,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Action
SF_1456,65,M,Canada,Subscriber,460,Tablet,Rater,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Children's
SF_1456,65,M,Canada,Subscriber,460,Tablet,Rater,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Fantasy
SF_1456,65,M,Canada,Subscriber,460,Tablet,Rater,Tommy Boy,Comedy
SF_1457,10,M,Italy,Subscriber,456,Tablet,Rater,"World of Apu, The (Apur Sansar)",Drama
SF_1458,58,M,India,Free,55,Tablet,Rater,Judge Dredd,Action
SF_1458,58,M,India,Free,55,Tablet,Rater,Judge Dredd,Adventure
SF_1458,58,M,India,Free,55,Tablet,Rater,Judge Dredd,Sci-Fi
SF_1458,58,M,India,Free,55,Tablet,Rater,Missing in Action 2: The Beginning,Action
SF_1458,58,M,India,Free,55,Tablet,Rater,Missing in Action 2: The Beginning,War
SF_1458,58,M,India,Free,55,Tablet,Rater,"Saltmen of Tibet, The",Documentary
SF_1459,32,F,India,Subscriber,333,Smart TV,Rater,Rough Night in Jericho,Western
SF_146,45,F,Italy,Subscriber,430,Mobile,Rater,Henry: Portrait of a Serial Killer,Crime
SF_146,45,F,Italy,Subscriber,430,Mobile,Rater,Henry: Portrait of a Serial Killer,Horror
SF_1460,60,F,USA,Subscriber,278,Mobile,Rater,Midnight Cowboy,Drama
SF_1462,34,M,Italy,Subscriber,392,Desktop,Rater,Parenthood,Comedy
SF_1462,34,M,Italy,Subscriber,392,Desktop,Rater,Parenthood,Drama
SF_1464,62,M,Canada,Free,345,Desktop,Rater,Spawn,Action
SF_1464,62,M,Canada,Free,345,Desktop,Rater,Spawn,Adventure
SF_1464,62,M,Canada,Free,345,Desktop,Rater,Spawn,Sci-Fi
SF_1464,62,M,Canada,Free,345,Desktop,Rater,Spawn,Thriller
SF_1466,15,M,India,Free,123,Smart TV,Rater,And the Ship Sails On (E la nave va),Comedy
SF_1466,15,M,India,Free,123,Smart TV,Rater,And the Ship Sails On (E la nave va),War
SF_1466,15,M,India,Free,123,Smart TV,Rater,"Symphonie pastorale, La",Drama
SF_1467,26,M,UK,Free,456,Mobile,Rater,Wyatt Earp,Western
SF_1468,30,M,Italy,Free,199,Smart TV,Rater,Century,Drama
SF_1468,30,M,Italy,Free,199,Smart TV,Rater,"Incredible Journey, The",Adventure
SF_1468,30,M,Italy,Free,199,Smart TV,Rater,"Incredible Journey, The",Children's
SF_1469,10,M,France,Free,192,Tablet,Rater,Silent Fall,Drama
SF_1469,10,M,France,Free,192,Tablet,Rater,Silent Fall,Thriller
SF_1469,10,M,France,Free,192,Tablet,Rater,"Story of Us, The",Comedy
SF_1469,10,M,France,Free,192,Tablet,Rater,"Story of Us, The",Drama
SF_1470,47,M,Canada,Subscriber,413,Smart TV,Rater,He Walked by Night,Crime
SF_1470,47,M,Canada,Subscriber,413,Smart TV,Rater,He Walked by Night,Film-Noir
SF_1470,47,M,Canada,Subscriber,413,Smart TV,Rater,He Walked by Night,Thriller
SF_1472,50,M,USA,Subscriber,221,Tablet,Rater,"Davy Crockett, King of the Wild Frontier",Western
SF_1472,50,M,USA,Subscriber,221,Tablet,Rater,Lucie Aubrac,Romance
SF_1472,50,M,USA,Subscriber,221,Tablet,Rater,Lucie Aubrac,War
SF_1473,31,M,UK,Subscriber,419,Mobile,Rater,"Trouble with Harry, The",Mystery
SF_1473,31,M,UK,Subscriber,419,Mobile,Rater,"Trouble with Harry, The",Thriller
SF_1474,37,M,UK,Subscriber,307,Mobile,Rater,"Big Squeeze, The",Comedy
SF_1474,37,M,UK,Subscriber,307,Mobile,Rater,"Big Squeeze, The",Drama
SF_1474,37,M,UK,Subscriber,307,Mobile,Rater,"South Park: Bigger, Longer and Uncut",Animation
SF_1474,37,M,UK,Subscriber,307,Mobile,Rater,"South Park: Bigger, Longer and Uncut",Comedy
SF_1475,45,F,UK,Subscriber,432,Smart TV,Rater,"Amazing Panda Adventure, The",Adventure
SF_1475,45,F,UK,Subscriber,432,Smart TV,Rater,"Amazing Panda Adventure, The",Children's
SF_1477,26,F,France,Subscriber,361,Mobile,Rater,Backdraft,Action
SF_1477,26,F,France,Subscriber,361,Mobile,Rater,Backdraft,Drama
SF_1478,39,M,India,Subscriber,368,Tablet,Rater,Airplane II: The Sequel,Comedy
SF_1478,39,M,India,Subscriber,368,Tablet,Rater,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",Drama
SF_1478,39,M,India,Subscriber,368,Tablet,Rater,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",Musical
SF_1479,57,F,India,Subscriber,200,Smart TV,Rater,Romeo and Juliet,Drama
SF_1479,57,F,India,Subscriber,200,Smart TV,Rater,Romeo and Juliet,Romance
SF_1479,57,F,India,Subscriber,200,Smart TV,Rater,White Sands,Drama
SF_1479,57,F,India,Subscriber,200,Smart TV,Rater,White Sands,Thriller
SF_148,29,M,France,Free,112,Desktop,Rater,Character (Karakter),Drama
SF_148,29,M,France,Free,112,Desktop,Rater,Dear Diary (Caro Diario),Comedy
SF_148,29,M,France,Free,112,Desktop,Rater,Dear Diary (Caro Diario),Drama
SF_148,29,M,France,Free,112,Desktop,Rater,"Natural, The",Drama
SF_148,29,M,France,Free,112,Desktop,Rater,One Magic Christmas,Drama
SF_148,29,M,France,Free,112,Desktop,Rater,One Magic Christmas,Fantasy
SF_148,29,M,France,Free,112,Desktop,Rater,Pit and the Pendulum,Horror
SF_148,29,M,France,Free,112,Desktop,Rater,Sunset Blvd. (a.k.a. Sunset Boulevard),Film-Noir
SF_1480,59,M,Italy,Subscriber,213,Smart TV,Rater,"Madness of King George, The",Drama
SF_1481,31,M,Italy,Subscriber,267,Tablet,Rater,Horror Hotel (a.k.a. The City of the Dead),Horror
SF_1481,31,M,Italy,Subscriber,267,Tablet,Rater,Love's Labour's Lost,Comedy
SF_1481,31,M,Italy,Subscriber,267,Tablet,Rater,Love's Labour's Lost,Romance
SF_1481,31,M,Italy,Subscriber,267,Tablet,Rater,Midnight Express,Drama
SF_1482,14,M,USA,Subscriber,85,Smart TV,Rater,Ill Gotten Gains,Drama
SF_1482,14,M,USA,Subscriber,85,Smart TV,Rater,Snow Falling on Cedars,Drama
SF_1483,21,M,France,Free,395,Smart TV,Rater,"Opportunists, The",Crime
SF_1483,21,M,France,Free,395,Smart TV,Rater,Stay Tuned,Comedy
SF_1484,9,M,Italy,Free,254,Smart TV,Rater,American Dream,Documentary
SF_1484,9,M,Italy,Free,254,Smart TV,Rater,Die Hard,Action
SF_1484,9,M,Italy,Free,254,Smart TV,Rater,Die Hard,Thriller
SF_1485,54,F,India,Subscriber,384,Tablet,Rater,Marie Baie Des Anges,Drama
SF_1486,65,M,UK,Subscriber,257,Desktop,Rater,Akira,Adventure
SF_1486,65,M,UK,Subscriber,257,Desktop,Rater,Akira,Animation
SF_1486,65,M,UK,Subscriber,257,Desktop,Rater,Akira,Sci-Fi
SF_1486,65,M,UK,Subscriber,257,Desktop,Rater,Akira,Thriller
SF_1486,65,M,UK,Subscriber,257,Desktop,Rater,Prerokbe Ognja,Documentary
SF_1487,36,M,India,Free,43,Mobile,Rater,"Last Detail, The",Comedy
SF_1487,36,M,India,Free,43,Mobile,Rater,"Last Detail, The",Drama
SF_1488,37,M,Canada,Free,66,Tablet,Rater,Bride of the Monster,Horror
SF_1488,37,M,Canada,Free,66,Tablet,Rater,Bride of the Monster,Sci-Fi
SF_1488,37,M,Canada,Free,66,Tablet,Rater,Time Regained (Le Temps Retrouvé),Drama
SF_1489,29,F,India,Free,480,Smart TV,Rater,"Jerk, The",Comedy
SF_1489,29,F,India,Free,480,Smart TV,Rater,Under Capricorn,Drama
SF_1490,65,M,France,Free,213,Smart TV,Rater,Abbott and Costello Meet Frankenstein,Comedy
SF_1490,65,M,France,Free,213,Smart TV,Rater,Abbott and Costello Meet Frankenstein,Horror
SF_1490,65,M,France,Free,213,Smart TV,Rater,On Any Sunday,Documentary
SF_1490,65,M,France,Free,213,Smart TV,Rater,Trial by Jury,Thriller
SF_1491,53,M,Italy,Free,179,Desktop,Rater,Angus,Comedy
SF_1491,53,M,Italy,Free,179,Desktop,Rater,Kama Sutra: A Tale of Love,Romance
SF_1491,53,M,Italy,Free,179,Desktop,Rater,Phat Beach,Comedy
SF_1491,53,M,Italy,Free,179,Desktop,Rater,Ronin,Action
SF_1491,53,M,Italy,Free,179,Desktop,Rater,Ronin,Crime
SF_1491,53,M,Italy,Free,179,Desktop,Rater,Ronin,Thriller
SF_1492,24,M,Canada,Free,65,Mobile,Rater,Another Man's Poison,Crime
SF_1492,24,M,Canada,Free,65,Mobile,Rater,Another Man's Poison,Drama
SF_1493,56,F,Canada,Subscriber,467,Desktop,Rater,Babymother,Drama
SF_1494,61,M,Italy,Free,174,Smart TV,Rater,Wings of Courage,Adventure
SF_1494,61,M,Italy,Free,174,Smart TV,Rater,Wings of Courage,Romance
SF_1495,20,M,Italy,Subscriber,307,Desktop,Rater,Hush,Thriller
SF_1495,20,M,Italy,Subscriber,307,Desktop,Rater,Photographer (Fotoamator),Documentary
SF_1496,58,M,France,Free,253,Smart TV,Rater,Cousin Bette,Comedy
SF_1496,58,M,France,Free,253,Smart TV,Rater,Legal Deceit,Thriller
SF_1497,60,M,Canada,Subscriber,499,Tablet,Rater,Anaconda,Action
SF_1497,60,M,Canada,Subscriber,499,Tablet,Rater,Anaconda,Adventure
SF_1497,60,M,Canada,Subscriber,499,Tablet,Rater,Anaconda,Thriller
SF_1498,61,M,Italy,Free,151,Desktop,Rater,Color Me Blood Red,Horror
SF_1498,61,M,Italy,Free,151,Desktop,Rater,Lamerica,Drama
SF_1499,53,M,Italy,Free,86,Mobile,Rater,Let it Come Down: The Life of Paul Bowles,Documentary
SF_15,37,M,France,Free,459,Mobile,Rater,Herbie Goes to Monte Carlo,Adventure
SF_15,37,M,France,Free,459,Mobile,Rater,Herbie Goes to Monte Carlo,Children's
SF_15,37,M,France,Free,459,Mobile,Rater,Herbie Goes to Monte Carlo,Comedy
SF_15,37,M,France,Free,459,Mobile,Rater,Primary Colors,Drama
SF_150,33,M,India,Free,315,Tablet,Rater,Family Plot,Comedy
SF_150,33,M,India,Free,315,Tablet,Rater,Family Plot,Thriller
SF_150,33,M,India,Free,315,Tablet,Rater,Foxfire,Drama
SF_1500,38,M,India,Free,81,Tablet,Rater,Dear God,Comedy
SF_1501,52,M,UK,Free,182,Smart TV,Rater,Color of Night,Drama
SF_1501,52,M,UK,Free,182,Smart TV,Rater,Color of Night,Thriller
SF_1502,49,M,France,Free,135,Smart TV,Rater,"Mark of Zorro, The",Adventure
SF_1502,49,M,France,Free,135,Smart TV,Rater,Mr. Wrong,Comedy
SF_1503,24,M,Canada,Free,337,Mobile,Rater,"Silence of the Palace, The (Saimt el Qusur)",Drama
SF_1504,54,M,Italy,Subscriber,249,Tablet,Rater,Eve's Bayou,Drama
SF_1504,54,M,Italy,Subscriber,249,Tablet,Rater,Nights of Cabiria (Le Notti di Cabiria),Drama
SF_1504,54,M,Italy,Subscriber,249,Tablet,Rater,Oliver!,Musical
SF_1506,33,M,France,Free,216,Mobile,Rater,Last Dance,Drama
SF_1507,61,M,India,Subscriber,473,Smart TV,Rater,Something for Everyone,Comedy
SF_1507,61,M,India,Subscriber,473,Smart TV,Rater,Something for Everyone,Crime
SF_1508,58,F,India,Subscriber,455,Tablet,Rater,Fatal Attraction,Thriller
SF_1509,51,M,Canada,Subscriber,394,Smart TV,Rater,Red Dawn,Action
SF_1509,51,M,Canada,Subscriber,394,Smart TV,Rater,Red Dawn,War
SF_1509,51,M,Canada,Subscriber,394,Smart TV,Rater,Six Degrees of Separation,Drama
SF_1509,51,M,Canada,Subscriber,394,Smart TV,Rater,Star Trek III: The Search for Spock,Action
SF_1509,51,M,Canada,Subscriber,394,Smart TV,Rater,Star Trek III: The Search for Spock,Adventure
SF_1509,51,M,Canada,Subscriber,394,Smart TV,Rater,Star Trek III: The Search for Spock,Sci-Fi
SF_151,25,F,France,Free,116,Tablet,Rater,Superman IV: The Quest for Peace,Action
SF_151,25,F,France,Free,116,Tablet,Rater,Superman IV: The Quest for Peace,Adventure
SF_151,25,F,France,Free,116,Tablet,Rater,Superman IV: The Quest for Peace,Sci-Fi
SF_1510,58,F,India,Free,218,Smart TV,Rater,Frankenstein,Horror
SF_1510,58,F,India,Free,218,Smart TV,Rater,Get Carter,Action
SF_1510,58,F,India,Free,218,Smart TV,Rater,Get Carter,Drama
SF_1510,58,F,India,Free,218,Smart TV,Rater,Get Carter,Thriller
SF_1510,58,F,India,Free,218,Smart TV,Rater,Get on the Bus,Drama
SF_1510,58,F,India,Free,218,Smart TV,Rater,I Married A Strange Person,Animation
SF_1510,58,F,India,Free,218,Smart TV,Rater,Tumbleweeds,Drama
SF_1511,55,M,France,Free,193,Smart TV,Rater,"Crow: Salvation, The",Action
SF_1511,55,M,France,Free,193,Smart TV,Rater,"Crow: Salvation, The",Horror
SF_1511,55,M,France,Free,193,Smart TV,Rater,Mifune (Mifunes sidste sang),Comedy
SF_1511,55,M,France,Free,193,Smart TV,Rater,Mifune (Mifunes sidste sang),Romance
SF_1513,20,F,France,Free,492,Tablet,Rater,28 Days,Comedy
SF_1513,20,F,France,Free,492,Tablet,Rater,Moonstruck,Comedy
SF_1513,20,F,France,Free,492,Tablet,Rater,"Three Caballeros, The",Animation
SF_1513,20,F,France,Free,492,Tablet,Rater,"Three Caballeros, The",Children's
SF_1513,20,F,France,Free,492,Tablet,Rater,"Three Caballeros, The",Musical
SF_1514,41,M,India,Subscriber,11,Desktop,Rater,Blow-Out (La Grande Bouffe),Drama
SF_1514,41,M,India,Subscriber,11,Desktop,Rater,Dear Jesse,Documentary
SF_1515,29,M,Canada,Subscriber,264,Tablet,Rater,"Forbidden Christ, The (Cristo proibito, Il)",Drama
SF_1515,29,M,Canada,Subscriber,264,Tablet,Rater,"Kid, The",Comedy
SF_1516,14,F,India,Subscriber,323,Mobile,Rater,Boomerang,Comedy
SF_1516,14,F,India,Subscriber,323,Mobile,Rater,Boomerang,Romance
SF_1516,14,F,India,Subscriber,323,Mobile,Rater,Dog Park,Comedy
SF_1516,14,F,India,Subscriber,323,Mobile,Rater,Dog Park,Romance
SF_1516,14,F,India,Subscriber,323,Mobile,Rater,"Man Who Knew Too Little, The",Comedy
SF_1516,14,F,India,Subscriber,323,Mobile,Rater,"Man Who Knew Too Little, The",Mystery
SF_1516,14,F,India,Subscriber,323,Mobile,Rater,"Marcello Mastroianni: I Remember Yes, I Remember",Documentary
SF_1518,44,M,France,Subscriber,464,Mobile,Rater,Crooklyn,Comedy
SF_1518,44,M,France,Subscriber,464,Mobile,Rater,"Lovers on the Bridge, The (Les Amants du Pont-Neuf)",Drama
SF_1518,44,M,France,Subscriber,464,Mobile,Rater,"Lovers on the Bridge, The (Les Amants du Pont-Neuf)",Romance
SF_152,54,M,Italy,Subscriber,138,Smart TV,Rater,Amityville 1992: It's About Time,Horror
SF_152,54,M,Italy,Subscriber,138,Smart TV,Rater,"Man with Two Brains, The",Comedy
SF_1520,34,M,France,Free,61,Smart TV,Rater,Drop Dead Gorgeous,Comedy
SF_1520,34,M,France,Free,61,Smart TV,Rater,Run Lola Run (Lola rennt),Action
SF_1520,34,M,France,Free,61,Smart TV,Rater,Run Lola Run (Lola rennt),Crime
SF_1520,34,M,France,Free,61,Smart TV,Rater,Run Lola Run (Lola rennt),Romance
SF_1521,25,F,Italy,Subscriber,219,Tablet,Rater,"Pest, The",Comedy
SF_1522,41,M,UK,Subscriber,382,Mobile,Rater,Onegin,Drama
SF_1522,41,M,UK,Subscriber,382,Mobile,Rater,Wings of Courage,Adventure
SF_1522,41,M,UK,Subscriber,382,Mobile,Rater,Wings of Courage,Romance
SF_1524,12,M,Italy,Free,68,Mobile,Rater,Married to the Mob,Comedy
SF_1525,65,F,USA,Free,276,Mobile,Rater,Howard the Duck,Adventure
SF_1525,65,F,USA,Free,276,Mobile,Rater,Howard the Duck,Children's
SF_1525,65,F,USA,Free,276,Mobile,Rater,Howard the Duck,Sci-Fi
SF_1525,65,F,USA,Free,276,Mobile,Rater,Touki Bouki (Journey of the Hyena),Drama
SF_1527,12,M,France,Free,394,Tablet,Rater,Bent,Drama
SF_1527,12,M,France,Free,394,Tablet,Rater,Bent,War
SF_1527,12,M,France,Free,394,Tablet,Rater,Frisk,Drama
SF_1527,12,M,France,Free,394,Tablet,Rater,Tango,Drama
SF_1527,12,M,France,Free,394,Tablet,Rater,Waking Ned Devine,Comedy
SF_1528,44,M,Canada,Subscriber,82,Mobile,Rater,Microcosmos (Microcosmos: Le peuple de l'herbe),Documentary
SF_1528,44,M,Canada,Subscriber,82,Mobile,Rater,Wolf,Drama
SF_1528,44,M,Canada,Subscriber,82,Mobile,Rater,Wolf,Horror
SF_1529,25,M,India,Free,205,Tablet,Rater,Mansfield Park,Drama
SF_153,54,M,Italy,Free,458,Mobile,Rater,"Grifters, The",Crime
SF_153,54,M,Italy,Free,458,Mobile,Rater,"Grifters, The",Drama
SF_153,54,M,Italy,Free,458,Mobile,Rater,"Grifters, The",Film-Noir
SF_153,54,M,Italy,Free,458,Mobile,Rater,Lilian's Story,Drama
SF_1530,11,M,India,Subscriber,39,Desktop,Rater,Lamerica,Drama
SF_1530,11,M,India,Subscriber,39,Desktop,Rater,"Life and Times of Hank Greenberg, The",Documentary
SF_1531,10,M,USA,Subscriber,108,Mobile,Rater,Hurricane Streets,Drama
SF_1531,10,M,USA,Subscriber,108,Mobile,Rater,Love Is the Devil,Drama
SF_1532,16,M,India,Subscriber,77,Smart TV,Rater,"Full Monty, The",Comedy
SF_1532,16,M,India,Subscriber,77,Smart TV,Rater,Guys and Dolls,Musical
SF_1532,16,M,India,Subscriber,77,Smart TV,Rater,Ulee's Gold,Drama
SF_1534,52,M,Italy,Free,337,Smart TV,Rater,Alligator,Action
SF_1534,52,M,Italy,Free,337,Smart TV,Rater,Alligator,Horror
SF_1534,52,M,Italy,Free,337,Smart TV,Rater,Alligator,Sci-Fi
SF_1534,52,M,Italy,Free,337,Smart TV,Rater,Limelight,Drama
SF_1535,55,F,USA,Free,124,Mobile,Rater,Better Living Through Circuitry,Documentary
SF_1535,55,F,USA,Free,124,Mobile,Rater,King of the Hill,Drama
SF_1539,63,M,UK,Subscriber,16,Smart TV,Rater,"Flower of My Secret, The (La Flor de Mi Secreto)",Drama
SF_1539,63,M,UK,Subscriber,16,Smart TV,Rater,Star Maps,Drama
SF_154,49,M,Canada,Subscriber,344,Desktop,Rater,Cosi,Comedy
SF_1540,27,M,Canada,Free,309,Desktop,Rater,Good Will Hunting,Drama
SF_1540,27,M,Canada,Free,309,Desktop,Rater,Six of a Kind,Comedy
SF_1542,41,M,USA,Subscriber,111,Desktop,Rater,Destiny Turns on the Radio,Comedy
SF_1542,41,M,USA,Subscriber,111,Desktop,Rater,I Know What You Did Last Summer,Horror
SF_1542,41,M,USA,Subscriber,111,Desktop,Rater,I Know What You Did Last Summer,Mystery
SF_1542,41,M,USA,Subscriber,111,Desktop,Rater,I Know What You Did Last Summer,Thriller
SF_1542,41,M,USA,Subscriber,111,Desktop,Rater,Jason's Lyric,Crime
SF_1542,41,M,USA,Subscriber,111,Desktop,Rater,Jason's Lyric,Drama
SF_1542,41,M,USA,Subscriber,111,Desktop,Rater,"Stranger, The",Action
SF_1544,16,M,Canada,Free,218,Smart TV,Rater,"Death in the Garden (Mort en ce jardin, La)",Drama
SF_1544,16,M,Canada,Free,218,Smart TV,Rater,"Maltese Falcon, The",Film-Noir
SF_1544,16,M,Canada,Free,218,Smart TV,Rater,"Maltese Falcon, The",Mystery
SF_1545,19,M,India,Free,56,Desktop,Rater,"Brandon Teena Story, The",Documentary
SF_1545,19,M,India,Free,56,Desktop,Rater,Carmen,Drama
SF_1545,19,M,India,Free,56,Desktop,Rater,Cujo,Horror
SF_1545,19,M,India,Free,56,Desktop,Rater,Cujo,Thriller
SF_1545,19,M,India,Free,56,Desktop,Rater,"Impostors, The",Comedy
SF_1546,43,M,UK,Free,180,Tablet,Rater,Taste of Cherry,Drama
SF_1547,62,M,Italy,Subscriber,42,Mobile,Rater,They Bite,Drama
SF_1548,58,M,India,Subscriber,216,Smart TV,Rater,Midnight Cowboy,Drama
SF_155,46,M,Canada,Subscriber,202,Tablet,Rater,Turtle Diary,Drama
SF_1550,63,M,France,Subscriber,146,Desktop,Rater,Man on the Moon,Comedy
SF_1550,63,M,France,Subscriber,146,Desktop,Rater,Man on the Moon,Drama
SF_1551,10,M,India,Free,42,Desktop,Rater,Girl in the Cadillac,Drama
SF_1551,10,M,India,Free,42,Desktop,Rater,"Hideous Sun Demon, The",Horror
SF_1551,10,M,India,Free,42,Desktop,Rater,"Hideous Sun Demon, The",Sci-Fi
SF_1551,10,M,India,Free,42,Desktop,Rater,Rebecca,Romance
SF_1551,10,M,India,Free,42,Desktop,Rater,Rebecca,Thriller
SF_1552,26,M,Canada,Free,248,Mobile,Rater,Arlington Road,Thriller
SF_1552,26,M,Canada,Free,248,Mobile,Rater,Boiling Point,Action
SF_1552,26,M,Canada,Free,248,Mobile,Rater,Boiling Point,Drama
SF_1552,26,M,Canada,Free,248,Mobile,Rater,Escape from L.A.,Action
SF_1552,26,M,Canada,Free,248,Mobile,Rater,Escape from L.A.,Adventure
SF_1552,26,M,Canada,Free,248,Mobile,Rater,Escape from L.A.,Sci-Fi
SF_1552,26,M,Canada,Free,248,Mobile,Rater,Escape from L.A.,Thriller
SF_1552,26,M,Canada,Free,248,Mobile,Rater,That Old Feeling,Comedy
SF_1552,26,M,Canada,Free,248,Mobile,Rater,That Old Feeling,Romance
SF_1553,44,F,India,Free,402,Desktop,Rater,"Last of the High Kings, The (a.k.a. Summer Fling)",Drama
SF_1553,44,F,India,Free,402,Desktop,Rater,Shampoo,Comedy
SF_1553,44,F,India,Free,402,Desktop,Rater,Shampoo,Romance
SF_1553,44,F,India,Free,402,Desktop,Rater,"Wisdom of Crocodiles, The (a.k.a. Immortality)",Romance
SF_1553,44,F,India,Free,402,Desktop,Rater,"Wisdom of Crocodiles, The (a.k.a. Immortality)",Thriller
SF_1557,23,F,India,Free,333,Tablet,Rater,"Grand Day Out, A",Animation
SF_1557,23,F,India,Free,333,Tablet,Rater,"Grand Day Out, A",Comedy
SF_1558,37,M,UK,Subscriber,460,Smart TV,Rater,Cop Land,Crime
SF_1558,37,M,UK,Subscriber,460,Smart TV,Rater,Cop Land,Drama
SF_1558,37,M,UK,Subscriber,460,Smart TV,Rater,Cop Land,Mystery
SF_1558,37,M,UK,Subscriber,460,Smart TV,Rater,"Forbidden Christ, The (Cristo proibito, Il)",Drama
SF_1558,37,M,UK,Subscriber,460,Smart TV,Rater,Friday the 13th Part 2,Horror
SF_1558,37,M,UK,Subscriber,460,Smart TV,Rater,Hollow Reed,Drama
SF_1558,37,M,UK,Subscriber,460,Smart TV,Rater,"Line King: Al Hirschfeld, The",Documentary
SF_1558,37,M,UK,Subscriber,460,Smart TV,Rater,One Man's Hero,Drama
